"STATION","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","TAVG","TMAX","TMIN","TOBS"
"US1ILCK0064","41.5577","-87.6594","196.0","2007-05-15","0.00",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-05-16","1.19",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-05-17","0.03",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-05-18","0.00",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-05-19","0.00",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-05-20","0.00",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-05-21","0.00",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-05-22","0.00",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-05-23","0.00",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-05-24","0.00",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-05-25","0.11",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-05-26","0.00",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-05-27","0.45",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-05-28","0.02",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-05-29","0.02",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-05-30","0.00",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-05-31","0.00",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-06-01","0.13",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-06-02","0.19",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-06-03","0.05",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-06-04","0.05",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-06-05","0.68",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-06-06","0.00",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-06-07","0.02",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-06-08","0.00",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-06-09","0.00",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-06-10","0.00",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-06-11","0.00",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-06-12","0.00",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-06-13","0.00",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-06-14","0.00",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-06-15","0.00",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-06-16","0.00",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-06-17","0.04",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-06-18","0.00",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-06-19","0.91",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-06-20","0.00",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-06-21","0.00",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-06-22","0.33",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-06-23","0.13",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-06-24","0.62",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-06-25","0.00",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-06-26","0.00",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-06-27","0.00",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-06-28","0.08",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-06-29","0.00",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-06-30","0.00",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-07-01","0.00",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-07-02","0.00",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-07-03","0.00",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-07-04","0.46",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-07-05","0.00",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-07-06","0.00",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-07-07","0.00",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-07-08","0.00",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-07-09","0.00",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-07-10","0.01",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-07-11","0.14",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-07-12","0.00",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-07-13","0.04",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-07-14","0.00",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-07-15","0.00",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-07-16","0.00",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-07-17","0.02",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-07-18","0.23",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-07-19","1.09",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-07-20","0.10",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-07-21","0.00",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-07-22","0.00",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-07-23","0.00",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-07-24","0.00",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-07-25","0.00",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-07-26","1.22",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-07-27","0.03",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-07-28","0.11",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-07-29","0.00",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-07-30","0.00",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-07-31","0.00",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-08-01","0.00",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-08-02","0.00",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-08-03","0.00",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-08-04","0.00",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-08-05","0.21",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-08-06","0.42",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-08-07","0.43",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-08-08","0.47",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-08-09","0.59",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-08-10","0.00",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-08-11","0.00",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-08-12","0.14",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-08-13","0.00",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-08-14","0.33",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-08-15","0.20",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-08-16","0.02",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-08-17","0.00",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-08-18","0.00",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-08-19","0.38",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-08-20","1.27",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-08-21","1.25",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-08-22","0.05",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-08-23","1.34",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-08-24","2.02",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-08-25","0.38",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-08-26","0.02",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-08-27","0.00",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-08-28","0.00",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-08-29","0.00",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-08-30","0.00",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-08-31","0.00",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-09-01","0.00",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-09-02","0.00",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-09-03","0.00",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-09-04","0.00",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-09-05","0.00",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-09-06","0.00",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-09-07","0.05",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-09-08","0.23",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-09-09","0.00",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-09-10","0.00",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-09-12",,,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-09-13","0.00",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-09-14","0.00",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-09-15","0.00",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-09-16","0.00",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-09-17","0.00",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-09-18","0.00",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-09-19","0.00",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-09-20","0.00",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-09-21","0.00",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-09-22","0.00",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-09-23","0.00",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-09-24","0.00",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-09-25","0.00",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-09-26","0.40",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-09-27","0.00",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-09-28","0.00",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-09-29","0.00",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-09-30","0.00",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-10-01","0.36",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-10-02","0.03",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-10-03","0.15",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-10-04","0.00",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-10-05","0.00",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-10-06","0.01",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-10-07","0.00",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-10-08","0.00",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-10-09","0.00",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-10-10","0.00",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-10-11","0.00",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-10-12","0.00",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-10-13","0.00",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-10-14","0.00",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-10-15","0.00",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-10-16","0.25",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-10-17","0.00",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-10-18","0.65",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-10-19","0.03",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-10-20","0.00",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-10-21","0.00",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-10-22","0.00",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-10-23","0.22",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-10-24","0.00",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-10-25","0.00",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-10-26","0.03",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-10-27","0.55",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-10-28","0.00",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-10-29","0.00",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-10-30","0.00",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-10-31","0.00",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-11-01","0.00",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-11-02","0.00",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-11-03","0.00",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-11-04","0.00",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-11-05","0.00",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-11-06","0.00",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-11-07","0.00",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-11-08","0.00",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-11-09","0.00",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-11-10","0.00",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-11-11","0.17",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-11-12","0.03",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-11-13","0.00",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-11-14","0.02",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-11-15","0.00",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-11-16","0.00",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-11-17","0.00",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-11-18","0.00",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-11-19","0.03",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-11-20","0.02",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-11-21","0.48",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-11-22","0.70",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-11-23","0.01",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-11-24","0.00",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-11-25","0.00",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-11-26","0.06",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-11-27","0.00",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-11-28","0.00",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-11-29","0.00",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-11-30","0.00",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-12-01","0.00",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-12-02","0.44",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-12-03","0.30",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-12-04","0.00",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-12-05","0.43",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-12-06","0.05",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-12-07","0.04",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-12-08","0.00",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-12-09","0.06",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-12-10","0.01",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-12-11","0.28",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-12-12","0.62",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-12-13","0.02",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-12-14","0.00",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-12-15","0.00",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-12-16","0.84",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-12-17","0.00",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-12-18","0.00",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-12-19","0.00",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-12-20","0.00",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-12-21","0.07",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-12-22","0.01",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-12-23","0.08",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-12-24","0.00",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-12-25","0.00",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-12-26","0.00",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-12-27","0.09",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-12-28","0.00",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-12-29","0.20",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-12-30","0.00",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2007-12-31","0.00",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2008-01-01","0.22",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2008-01-02","0.01",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2008-01-03","0.00",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2008-01-04","0.00",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2008-01-05","0.06",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2008-01-06","0.00",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2008-01-07","0.00",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2008-01-08","2.76",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2008-01-09","0.12",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2008-01-10","0.00",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2008-01-11","0.39",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2008-01-12","0.00",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2008-01-13","0.00",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2008-01-14","0.00",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2008-01-15","0.03",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2008-01-16","0.00",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2008-01-17","0.00",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2008-01-18","0.05",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2008-01-19","0.02",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2008-01-20","0.00",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2008-01-21","0.00",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2008-01-22","0.24",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2008-01-23","0.00",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2008-01-24","0.03",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2008-01-25","0.00",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2008-01-26","0.09",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2008-01-27","0.00",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2008-01-28","0.00",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2008-01-29","0.04",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2008-01-30","0.30",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2008-01-31","0.00",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2008-02-01","0.52",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2008-02-02","0.08",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2008-02-03","0.00",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2008-02-04","0.33",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2008-02-05","0.05",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2008-02-06","0.40",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2008-02-07","0.44",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2008-02-08","0.04",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2008-02-09","0.09",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2008-02-10","0.00",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2008-02-11","0.00",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2008-02-12","0.05",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2008-02-13","0.07",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2008-02-14","0.00",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2008-02-15","0.00",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2008-02-16","0.00",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2008-02-17","0.71",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2008-02-18","0.05",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2008-02-19","0.00",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2008-02-20","0.03",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2008-02-21","0.00",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2008-02-22","0.02",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2008-02-23","0.00",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2008-02-24","0.00",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2008-02-25","0.00",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2008-02-26","0.43",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2008-02-27","0.02",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2008-02-28","0.00",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2008-02-29","0.11",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2008-03-01","0.00",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2008-03-02","0.00",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2008-03-03","0.20",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2008-03-04","0.09",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2008-03-05","0.00",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2008-03-06","0.00",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2008-03-07","0.00",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2008-03-08","0.00",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2008-03-09","0.00",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2008-03-10","0.00",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2008-03-11","0.00",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2008-03-12","0.00",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2008-03-13","0.00",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2008-03-14","0.00",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2008-03-15","0.00",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2008-03-16","0.00",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2008-03-17","0.00",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2008-03-18","0.20",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2008-03-19","0.09",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2008-03-20","0.00",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2008-03-21","0.12",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2008-03-22","0.12",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2008-03-23","0.00",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2008-03-24","0.00",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2008-03-25","0.00",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2008-03-26","0.00",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2008-03-27","0.02",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2008-03-28","0.53",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2008-03-29","0.00",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2008-03-30","0.00",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2008-03-31","0.09",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2008-04-01","0.28",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2008-04-02","0.00",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2008-04-03","0.00",,,,
"US1ILCK0064","41.5577","-87.6594","196.0","2008-04-04","0.07",,,,
